"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1793580170911396332","Thu May 23 09:50:45 +0000 2024","0","@priemar1 slot gacor hari ini pasti cuan hanya di sini aja bosku yuk daftar dan mainkan sekarang juga bosku","1793580317607145569","","priemar1","in","JBC","0","0","0","https://x.com/syzwnsunday/status/1793580317607145569","310471388","syzwnsunday"
"1793580170911396332","Thu May 23 09:50:10 +0000 2024","4","slot gacor hari ini --|&gt; : https://t.co/K0B86J0FQE https://t.co/a09EHl1PE5","1793580170911396332","https://pbs.twimg.com/ext_tw_video_thumb/1793570553397444608/pu/img/WSnDzmQEfDdiNOVr.jpg","","in","","0","4","4","https://x.com/priemar1/status/1793580170911396332","632490749","priemar1"
"1793579983497310592","Thu May 23 09:49:58 +0000 2024","0","@mrs_styles311 slot gacor pasti cuan di sini aja bosku yuk daftar dan mainkan sekarang juga","1793580121452109869","","mrs_styles311","in","dihati anisa chibi","0","0","0","https://x.com/insomnisaJKTOFC/status/1793580121452109869","353774610","insomnisaJKTOFC"
"1793579983497310592","Thu May 23 09:49:45 +0000 2024","0","@mrs_styles311 slot gacor asli cuan bosku yuk daftar dan mainkan sekarang bosku","1793580067521700206","","mrs_styles311","in","","0","0","0","https://x.com/Justinbaca1/status/1793580067521700206","359007955","Justinbaca1"
"1793579991013441887","Thu May 23 09:49:27 +0000 2024","0","Octoplay88 New Game Gacor : Rainbow Jackpots Megaways Selalu Memberikan Maxwin yang Terbaik &gt;&gt; Link Join di Bio PP #octoplay88 #loginoctoplay88 #daftaroctoplay88 #linkoctoplay88 #euro2024OCTOPLAY88 #slotgacorindonesia #slotgacorterbaru #slotgacor #CashDrop #RainbowJackpots https://t.co/FafKesf3kK","1793579991013441887","https://pbs.twimg.com/media/GOQTa1WasAAcVwj.jpg","","in","indonesia","0","0","0","https://x.com/octoplay88asia/status/1793579991013441887","1773277120242069504","octoplay88asia"
"1793579983497310592","Thu May 23 09:49:25 +0000 2024","3","slot gacor hari ini --|&gt; : https://t.co/qdgdlU6lGB https://t.co/xBERjFd63W","1793579983497310592","https://pbs.twimg.com/ext_tw_video_thumb/1793570536012091392/pu/img/2qJ5mZi-YbbFS_Tm.jpg","","in","","0","3","3","https://x.com/mrs_styles311/status/1793579983497310592","633210193","mrs_styles311"
"1793579735966171469","Thu May 23 09:49:15 +0000 2024","0","@AkramDmk40 slot gacor pasti cuan di sini aja bosku yuk daftar dan mainkan sekarang juga di jamin cuan di sini aja bosku","1793579941340254470","","AkramDmk40","in","East Atlanta, Ga","0","0","0","https://x.com/OlSouthernGent/status/1793579941340254470","312357584","OlSouthernGent"
"1793579735966171469","Thu May 23 09:49:09 +0000 2024","0","@AkramDmk40 slot gacor pasti cuan di sini aja bosku di jamin cuan pokonya mah z11bet gada lawan deh","1793579915113267497","","AkramDmk40","in","","0","0","0","https://x.com/michadcruz/status/1793579915113267497","310674277","michadcruz"
"1793579735966171469","Thu May 23 09:49:02 +0000 2024","0","@AkramDmk40 slot gacor pasti cuan di sini aja bosku id jamin maxwin yuk daftar dan mainkan sekarang juga hanya di z11bet aja di jamin cuan","1793579886944354471","","AkramDmk40","in","JBC","0","0","0","https://x.com/syzwnsunday/status/1793579886944354471","310471388","syzwnsunday"
"1793579735966171469","Thu May 23 09:48:26 +0000 2024","3","slot gacor hari ini --|&gt; : https://t.co/9rfh7j5fsi https://t.co/GFvUCmIH96","1793579735966171469","https://pbs.twimg.com/ext_tw_video_thumb/1793570520623165440/pu/img/KEAOn0S0TiRt-FJN.jpg","","in","","0","3","3","https://x.com/AkramDmk40/status/1793579735966171469","633234325","AkramDmk40"
"1793579580416278697","Thu May 23 09:47:49 +0000 2024","6","INFO SLOT GACOR HARI INI AGEN SLOT ANTI RUNGKAT NEW MEMBER PASTI WD LINK GACOR : https://t.co/3g6e1VCfsI https://t.co/j2WpEYyQM3","1793579580416278697","https://pbs.twimg.com/ext_tw_video_thumb/1793579502301491200/pu/img/ZC500olTg7aLW8i6.jpg","","in","LINK GACOR ➡️","0","5","5","https://x.com/KromaOrders/status/1793579580416278697","841029289780903938","KromaOrders"
"1793578690158449012","Thu May 23 09:45:09 +0000 2024","0","Link gacor hari ini","1793578908635562116","","videogacor12","in","","0","0","0","https://x.com/videogacor12/status/1793578908635562116","1788956772231008256","videogacor12"
"1793578904768360938","Thu May 23 09:45:08 +0000 2024","0","Situs angti RUNGKAT SERVER LUAR NEGERI #PELANGI4D tersedia ribuan game slot gacor Menang berapapun dibayar Proses DP / WD cepat !!! Bonus 10% Member Baru Tersedia Info Games RTP Tertinggi Setiap Hari Link Situs = ketik di google PELANGI4D #slotgame #situsrekomendasi https://t.co/jxwmx6HFLR","1793578904768360938","https://pbs.twimg.com/media/GOQSfsrboAAj4J9.jpg","","in","","0","0","0","https://x.com/Bos_pelangi4D/status/1793578904768360938","1690803591886639105","Bos_pelangi4D"
"1793578690158449012","Thu May 23 09:44:17 +0000 2024","1","INFO SLOT ONLINE GACOR HARI INI LINK SITUS GACOR : https://t.co/I3aCytQQgP https://t.co/XL7cL53QrL","1793578690158449012","https://pbs.twimg.com/ext_tw_video_thumb/1793578641336705024/pu/img/2tWVyJBXOUM42BZr.jpg","","in","","0","1","1","https://x.com/videogacor12/status/1793578690158449012","1788956772231008256","videogacor12"
"1793578685691523100","Thu May 23 09:44:16 +0000 2024","0","Bermian slot online yang terbaik dan terpercaya minimal deposit 10rb rupiah saja. #slotgacor #slotgcormaxwin #slotonline #linkslotonlineterbaik #wdberapapundibayar #benerslotgacor #slotpalingpopuler #slotbergaransikekalahan #bonusnewmember https://t.co/ijAjT0UMHB","1793578685691523100","https://pbs.twimg.com/media/GOQRfMba4AA5z6U.jpg","","in","","0","0","0","https://x.com/ningsihj595/status/1793578685691523100","1591718639769911296","ningsihj595"
"1793578497853825189","Thu May 23 09:43:31 +0000 2024","0","Fitur-Fitur Unggulan Slot Demo Gacor di Tayo4d https://t.co/3siZLaBvyW","1793578497853825189","","","in","","0","0","0","https://x.com/wartawankeren/status/1793578497853825189","1774430209649049600","wartawankeren"
"1793577543637008495","Thu May 23 09:40:23 +0000 2024","0","@xCvxcbgcfx slot gacor pasti cuan di sini aja bosku id jamin maxwin yuk daftar dan mainkan sekarang juga hanya di z11bet aja di jamin cuan","1793577706837471535","","xCvxcbgcfx","in","JBC","0","0","0","https://x.com/syzwnsunday/status/1793577706837471535","310471388","syzwnsunday"
"1793576958061838756","Thu May 23 09:40:20 +0000 2024","0","@videogacor11 Ini nih baru link gacor","1793577695093379147","","videogacor11","in","","0","0","0","https://x.com/videogacor13/status/1793577695093379147","1788959404370571264","videogacor13"
"1793577543637008495","Thu May 23 09:40:16 +0000 2024","0","@xCvxcbgcfx slot gacor pasti cuan di sini aja bosku yuk daftar dan mainkan sekarang juga di jamin cuan di sini aja bosku","1793577678601421085","","xCvxcbgcfx","in","","0","0","0","https://x.com/michadcruz/status/1793577678601421085","310674277","michadcruz"
"1793577648054243516","Thu May 23 09:40:09 +0000 2024","0","Inilah Keuntungan Bermain di Slot Demo Gacor https://t.co/5lAPkuBmoM","1793577648054243516","","","in","","0","0","0","https://x.com/DiamkuBermakna/status/1793577648054243516","1774699512160018432","DiamkuBermakna"
"1793576958061838756","Thu May 23 09:39:30 +0000 2024","0","@videogacor11 Mantap situs nya","1793577484870680704","","videogacor11","in","","0","0","0","https://x.com/videogacor12/status/1793577484870680704","1788956772231008256","videogacor12"
"1793577305975271654","Thu May 23 09:39:22 +0000 2024","0","@belu_ara slot gacor hari ini pasti cuan hanya di sini aja bosku yuk daftar dan mainkan sekarang juga bosku","1793577453971267977","","belu_ara","in","dihati anisa chibi","0","0","0","https://x.com/insomnisaJKTOFC/status/1793577453971267977","353774610","insomnisaJKTOFC"
"1793577409469727193","Thu May 23 09:39:12 +0000 2024","0","Pola Gacor VIP Terbaru Hari Ini dari GARUDA69 ~ Mau POLA terupdate seperti ini di akun Bosku ? UPGRADE AKUN ANDA MENJADI VIP-PRO ~ cek pola lainnya di klik link di bio @ofcGaruda69 #garuda69 #slotgacor #slotgacorhariini #slothariini #slotmaxwin #polaslotgacor #polagacorhariini https://t.co/l6gZUtnb4e","1793577409469727193","https://pbs.twimg.com/media/GOQRI0abAAEBRKK.jpg","","in","tebet","0","0","0","https://x.com/ofcGaruda69/status/1793577409469727193","931048910","ofcGaruda69"
"1793577305975271654","Thu May 23 09:39:10 +0000 2024","0","@belu_ara slot gacor pasti cuan di sini aja bosku yuk daftar dan mainkan sekarang juga","1793577404625203325","","belu_ara","in","","0","0","0","https://x.com/Justinbaca1/status/1793577404625203325","359007955","Justinbaca1"
"1793577349784772713","Thu May 23 09:38:57 +0000 2024","0","Pola Gacor VIP Terbaru Hari Ini dari GARUDA69 ~ Mau POLA terupdate seperti ini di akun Bosku ? UPGRADE AKUN ANDA MENJADI VIP-PRO ~ cek pola lainnya di klik link di bio @ofcGaruda69 #garuda69 #slotgacor #slotgacorhariini #slothariini #slotmaxwin #polaslotgacor #polagacorhariini https://t.co/zoHHla0T0k","1793577349784772713","https://pbs.twimg.com/media/GOQREQMboAAvQWb.jpg","","in","tebet","0","0","0","https://x.com/ofcGaruda69/status/1793577349784772713","931048910","ofcGaruda69"
"1793577002357911700","Thu May 23 09:38:20 +0000 2024","0","@officialz11bet slot gacor pasti cuan di sini aja bosku id jamin maxwin yuk daftar dan mainkan sekarang juga hanya di z11bet aja di jamin cuan","1793577194457030812","","officialz11bet","in","home","0","0","0","https://x.com/subratgrg/status/1793577194457030812","446158235","subratgrg"
"1793577002357911700","Thu May 23 09:38:14 +0000 2024","0","@officialz11bet slot gacor pasti cuan di sini aja bosku di jamin cuan pokonya mah z11bet gada lawan deh","1793577166510477672","","officialz11bet","in","East Atlanta, Ga","0","0","0","https://x.com/OlSouthernGent/status/1793577166510477672","312357584","OlSouthernGent"
"1793577002357911700","Thu May 23 09:38:07 +0000 2024","0","@officialz11bet slot gacor asli cuan bosku yuk daftar dan mainkan sekarang bosku","1793577139775955318","","officialz11bet","in","","0","0","0","https://x.com/michadcruz/status/1793577139775955318","310674277","michadcruz"
"1793577002357911700","Thu May 23 09:38:00 +0000 2024","0","@officialz11bet slot gacor hari ini pasti cuan hanya di sini aja bosku yuk daftar dan mainkan sekarang juga bosku","1793577110508040324","","officialz11bet","in","JBC","0","0","0","https://x.com/syzwnsunday/status/1793577110508040324","310471388","syzwnsunday"
"1793576994934055283","Thu May 23 09:37:33 +0000 2024","4"," Info slot gacor hari ini Slot server thailand Garansi kekalahan 100% Situs deposit 10k Event scatter hitam 𝗟𝗜𝗡𝗞 𝗚𝗔𝗖𝗢𝗥 : https://t.co/DjDQZ0MHFH Perong pegang teguh zee 2024 M Zakir Naik Pegi Libur #slotgacor2024 #slotpgwallet #situsslotgacor https://t.co/USj7NpNU9D","1793576994934055283","https://pbs.twimg.com/ext_tw_video_thumb/1793576725928132608/pu/img/OhUSh-ULH21heylO.jpg","","in","indonesia","0","4","4","https://x.com/akabarfaisall/status/1793576994934055283","1756806867651862528","akabarfaisall"
"1793576958061838756","Thu May 23 09:37:24 +0000 2024","6","INFO SLOT ONLINE GACOR HARI INI LINK SITUS GACOR : https://t.co/NyLcNe1WON https://t.co/yUpaBsBXaz","1793576958061838756","https://pbs.twimg.com/ext_tw_video_thumb/1793576911765114882/pu/img/_32tFVWFU5VDEnYU.jpg","","in","","1","3","1","https://x.com/videogacor11/status/1793576958061838756","1777339133251522560","videogacor11"
"1793576821226967134","Thu May 23 09:36:51 +0000 2024","1","Login Ducati777 | Situs Slot Gacor Gen Z | Aman dan Terpercaya | Login : https://t.co/N6v7BHN152 https://t.co/zORaY6xOdo","1793576821226967134","https://pbs.twimg.com/media/GOQQfdraYAAjTaM.jpg","","in","batam, indonesia","0","0","0","https://x.com/Ducati777game/status/1793576821226967134","1780409187857731584","Ducati777game"
"1793576406460613055","Thu May 23 09:35:45 +0000 2024","0","@VilotteBowing slot gacor hari ini pasti cuan hanya di sini aja bosku yuk daftar dan mainkan sekarang juga bosku","1793576544163823944","","VilotteBowing","in","home","0","0","0","https://x.com/subratgrg/status/1793576544163823944","446158235","subratgrg"
